Sale_ID,Date,Region,State,Distributor_ID,Channel,Product_SKU,Brand,Net_Units_Sold_TARGET,Avg_Selling_Price_INR,Discount_%,Net_Revenue_INR,Split_Tag
SALE-008157,2021-05-01,West,Maharashtra,DIST-We-036,Retail,SKU001,BrandA,698.0,33067.11,8.4917,21120893.44,TRAIN
SALE-008158,2021-05-01,West,Maharashtra,DIST-We-037,Online,SKU005,BrandA,633.0,33600.2,3.0864,20612472.36,TRAIN
SALE-008159,2021-05-01,West,Maharashtra,DIST-We-038,Distributor,SKU002,Others,597.0,40178.51,3.8017,23074677.1,TRAIN
SALE-008160,2021-05-01,West,Maharashtra,DIST-We-039,Retail,SKU004,BrandA,628.0,32650.47,6.9858,19072099.0,TRAIN
SALE-008161,2021-05-01,Central,Madhya Pradesh,DIST-Ce-000,Distributor,SKU001,BrandA,520.0,32306.25,9.1745,15258001.79,TRAIN
SALE-008162,2021-05-01,Central,Madhya Pradesh,DIST-Ce-001,Distributor,SKU005,BrandB,623.0,33381.15,3.0234,20167684.74,TRAIN
SALE-008163,2021-05-01,Central,Madhya Pradesh,DIST-Ce-002,Online,SKU002,Others,541.0,33476.62,9.0823,16465969.18,TRAIN
SALE-008164,2021-05-01,Central,Madhya Pradesh,DIST-Ce-003,Distributor,SKU003,Others,510.0,38245.43,9.9705,17560415.97,TRAIN
SALE-008165,2021-05-01,Central,Madhya Pradesh,DIST-Ce-004,Distributor,SKU005,,564.0,38148.16,6.4993,20117196.3,TRAIN
SALE-008166,2021-05-01,Central,Madhya Pradesh,DIST-Ce-005,Retail,SKU002,BrandB,527.0,36515.93,8.7237,17565113.06,TRAIN
SALE-008167,2021-05-01,Central,Madhya Pradesh,DIST-Ce-006,Distributor,SKU002,BrandB,,34891.22,3.2453,19208818.69,TRAIN
SALE-008168,2021-05-01,Central,Madhya Pradesh,DIST-Ce-007,Distributor,SKU005,BrandB,585.0,32013.55,,16885952.1,TRAIN
SALE-008169,2021-05-01,Central,Madhya Pradesh,DIST-Ce-008,Online,SKU002,BrandB,579.0,35585.37,8.7245,18806340.19,TRAIN
SALE-008170,2021-05-01,Central,Madhya Pradesh,DIST-Ce-009,Online,SKU001,BrandB,645.0,36074.18,8.5789,21271709.07,TRAIN
SALE-008171,2021-05-01,Central,Madhya Pradesh,DIST-Ce-010,Distributor,SKU002,Others,493.0,37907.09,8.5346,17093225.75,TRAIN
SALE-008172,2021-05-01,Central,Madhya Pradesh,DIST-Ce-011,Online,SKU002,Others,580.0,33876.39,3.8357,18894656.46,TRAIN
SALE-008173,2021-05-01,Central,Madhya Pradesh,DIST-Ce-012,Online,SKU005,BrandB,583.0,40582.73,9.9307,21310147.41,TRAIN
SALE-008174,2021-05-01,Central,Madhya Pradesh,DIST-Ce-013,Online,SKU001,Others,520.0,34886.11,4.9776,17237796.14,TRAIN
SALE-008175,2021-05-01,Central,Madhya Pradesh,DIST-Ce-014,Online,SKU002,BrandC,578.0,36190.83,7.8401,19278272.78,TRAIN
SALE-008176,2021-05-01,Central,Madhya Pradesh,DIST-Ce-015,,SKU002,Others,608.0,34129.77,7.6991,19153274.34,TRAIN
SALE-008177,2021-05-01,Central,Madhya Pradesh,DIST-Ce-016,Online,SKU002,BrandA,545.0,40212.32,5.3076,20752519.85,TRAIN
SALE-008178,2021-05-01,Central,Madhya Pradesh,DIST-Ce-017,Online,SKU002,BrandA,529.0,39035.08,9.8648,,TRAIN
SALE-008179,2021-05-01,Central,Madhya Pradesh,DIST-Ce-018,Distributor,SKU003,BrandC,577.0,41298.58,9.1885,21639732.62,TRAIN
SALE-008180,2021-05-01,Central,Madhya Pradesh,DIST-Ce-019,Retail,SKU003,Others,562.0,32917.55,7.269,17154924.41,TRAIN
SALE-008181,2021-05-01,Central,Madhya Pradesh,DIST-Ce-020,Retail,SKU002,BrandA,566.0,39556.17,3.8102,21535732.4,TRAIN
SALE-008182,2021-05-01,Central,Madhya Pradesh,DIST-Ce-021,Distributor,SKU002,Others,560.0,40956.49,7.6956,21170589.56,TRAIN
SALE-008183,2021-05-01,Central,Madhya Pradesh,DIST-Ce-022,Distributor,,BrandC,570.0,36704.81,8.8449,19071238.85,TRAIN
SALE-008184,2021-05-01,Central,Madhya Pradesh,DIST-Ce-023,Distributor,SKU005,Others,609.0,38473.95,9.5354,21196443.11,TRAIN
SALE-008185,2021-05-01,Central,Madhya Pradesh,DIST-Ce-024,Online,SKU003,Others,594.0,35199.47,5.4522,19768519.36,TRAIN
SALE-008186,2021-05-01,Central,Madhya Pradesh,DIST-Ce-025,Retail,SKU005,BrandA,576.0,41160.21,8.8855,21601680.44,TRAIN
SALE-008187,2021-05-01,Central,Madhya Pradesh,DIST-Ce-026,Retail,SKU003,BrandA,557.0,32855.24,9.1504,16625814.6,TRAIN
SALE-008188,2021-05-01,Central,Madhya Pradesh,DIST-Ce-027,Distributor,SKU001,BrandA,614.0,32472.58,6.8152,18579338.7,TRAIN
SALE-008189,2021-05-01,Central,Madhya Pradesh,DIST-Ce-028,Retail,SKU004,Others,516.0,32639.82,3.3491,,TRAIN
SALE-008190,2021-05-01,Central,Madhya Pradesh,DIST-Ce-029,Online,SKU001,BrandA,572.0,38426.58,8.9428,20014368.29,TRAIN
SALE-008191,2021-05-01,Central,Madhya Pradesh,DIST-Ce-030,Distributor,SKU005,Others,523.0,36845.09,8.973,17540886.0,TRAIN
SALE-008192,2021-05-01,Central,Madhya Pradesh,DIST-Ce-031,Distributor,SKU005,BrandC,575.0,35650.66,3.7384,19732790.09,TRAIN
SALE-008193,2021-05-01,Central,Madhya Pradesh,DIST-Ce-032,Distributor,SKU005,BrandC,582.0,40561.19,7.2385,21897843.92,TRAIN
SALE-008194,2021-05-01,Central,Madhya Pradesh,DIST-Ce-033,Distributor,SKU002,Others,633.0,36567.46,6.9735,21533021.58,TRAIN
SALE-008195,2021-05-01,Central,Madhya Pradesh,DIST-Ce-034,Distributor,SKU004,Others,534.0,38370.77,4.3295,19602876.92,TRAIN
SALE-008196,2021-05-01,Central,Madhya Pradesh,DIST-Ce-035,Distributor,SKU003,BrandB,519.0,36154.15,7.9673,17269020.1,TRAIN
SALE-008197,2021-05-01,Central,Madhya Pradesh,DIST-Ce-036,,SKU002,Others,635.0,40409.39,5.358,24285094.24,TRAIN
SALE-008198,2021-05-01,Central,Madhya Pradesh,DIST-Ce-037,Online,SKU003,BrandC,466.0,39394.05,8.5166,16794180.43,TRAIN
SALE-008199,2021-05-01,Central,Madhya Pradesh,DIST-Ce-038,Retail,SKU003,BrandC,546.0,40423.76,8.7019,20150748.83,TRAIN
SALE-008200,2021-05-01,Central,Madhya Pradesh,DIST-Ce-039,Retail,SKU003,BrandA,590.0,38113.06,8.9339,20477771.69,TRAIN
SALE-008201,2021-06-01,North,Delhi,DIST-No-000,Online,SKU001,BrandB,1026.0,32054.47,7.0611,30565633.41,TRAIN
SALE-008202,2021-06-01,North,Delhi,DIST-No-001,Retail,SKU002,BrandC,977.0,33456.67,4.2944,31283450.46,TRAIN
SALE-008203,2021-06-01,North,Delhi,DIST-No-002,Online,SKU002,BrandA,1144.0,35025.98,3.8325,38534056.9,TRAIN
SALE-008204,2021-06-01,North,Delhi,DIST-No-003,Retail,SKU003,Others,1100.0,35345.4,3.0354,37699756.51,TRAIN
SALE-008205,2021-06-01,North,Delhi,DIST-No-004,Retail,SKU002,Others,1036.0,33616.87,4.1498,33381816.62,TRAIN
SALE-008206,2021-06-01,North,Delhi,DIST-No-005,Distributor,SKU003,,999.0,34340.94,6.6097,32039028.35,TRAIN
SALE-008207,2021-06-01,North,Delhi,DIST-No-006,Distributor,SKU003,BrandB,996.0,37512.61,4.8717,35542371.25,TRAIN
SALE-008208,2021-06-01,North,Delhi,DIST-No-007,Online,SKU001,BrandB,945.0,35668.32,4.1386,32311586.9,TRAIN
SALE-008209,2021-06-01,North,Delhi,DIST-No-008,Distributor,SKU002,Others,1029.0,37960.05,8.4213,35771467.81,TRAIN
SALE-008210,2021-06-01,North,Delhi,DIST-No-009,Retail,SKU003,BrandB,994.0,33345.36,6.6864,30929075.77,TRAIN
SALE-008211,2021-06-01,North,Delhi,DIST-No-010,,SKU002,BrandC,989.0,36220.06,5.7058,33777707.87,TRAIN
SALE-008212,2021-06-01,North,Delhi,DIST-No-011,Retail,SKU002,BrandA,979.0,36790.86,5.5529,34018206.72,TRAIN
SALE-008213,2021-06-01,North,Delhi,DIST-No-012,Retail,SKU001,Others,943.0,32992.56,7.7573,28698548.65,TRAIN
SALE-008214,2021-06-01,North,Delhi,DIST-No-013,Online,SKU005,,1067.0,37918.6,4.7925,38520163.03,TRAIN
SALE-008215,2021-06-01,North,Delhi,DIST-No-014,Distributor,SKU001,Others,993.0,39589.88,9.4908,35581671.64,TRAIN
SALE-008216,2021-06-01,North,Delhi,DIST-No-015,Retail,SKU002,BrandA,1007.0,32550.33,3.6084,31595405.05,TRAIN
SALE-008217,2021-06-01,North,Delhi,DIST-No-016,Retail,SKU002,BrandA,1118.0,37542.87,,39844233.83,TRAIN
SALE-008218,2021-06-01,North,Delhi,DIST-No-017,Distributor,SKU002,BrandA,1102.0,37009.07,6.6865,38056974.67,TRAIN
SALE-008219,2021-06-01,North,Delhi,DIST-No-018,Online,SKU004,BrandA,1108.0,40556.2,9.2283,40789424.17,TRAIN
SALE-008220,2021-06-01,North,Delhi,DIST-No-019,Retail,SKU001,BrandB,1070.0,40069.63,6.1725,40228081.06,TRAIN
SALE-008221,2021-06-01,North,Delhi,DIST-No-020,Distributor,SKU003,BrandB,1123.0,32235.92,6.8695,33714113.72,TRAIN
SALE-008222,2021-06-01,North,Delhi,DIST-No-021,Online,SKU002,Others,997.0,33696.32,9.248,30488330.64,TRAIN
SALE-008223,2021-06-01,North,Delhi,DIST-No-022,Distributor,SKU004,Others,985.0,38776.47,4.5112,36471790.46,TRAIN
SALE-008224,2021-06-01,North,Delhi,DIST-No-023,Retail,SKU003,Others,1081.0,32313.91,8.4795,31969331.01,TRAIN
SALE-008225,2021-06-01,North,Delhi,DIST-No-024,,SKU003,BrandB,1033.0,33469.03,7.5642,31958311.26,TRAIN
SALE-008226,2021-06-01,North,Delhi,DIST-No-025,Distributor,SKU004,BrandC,1029.0,40565.56,8.9471,38007262.33,TRAIN
SALE-008227,2021-06-01,North,Delhi,DIST-No-026,Retail,SKU001,Others,1140.0,32258.03,7.9059,33866821.4,TRAIN
SALE-008228,2021-06-01,North,Delhi,DIST-No-027,Distributor,SKU002,BrandA,1024.0,37890.46,7.6485,35832225.35,TRAIN
SALE-008229,2021-06-01,North,Delhi,DIST-No-028,Distributor,SKU001,BrandA,1078.0,32559.49,7.585,32436866.4,TRAIN
SALE-008230,2021-06-01,North,Delhi,DIST-No-029,Online,SKU002,BrandA,999.0,33852.35,8.266,31023062.27,TRAIN
SALE-008231,2021-06-01,North,Delhi,DIST-No-030,Retail,SKU001,BrandA,1044.0,39096.88,7.5996,37715201.14,TRAIN
SALE-008232,2021-06-01,North,Delhi,DIST-No-031,Distributor,SKU003,BrandA,993.0,40246.92,3.2724,38657372.93,TRAIN
SALE-008233,2021-06-01,North,Delhi,DIST-No-032,Distributor,SKU004,Others,997.0,32967.26,5.189,31162828.75,TRAIN
SALE-008234,2021-06-01,North,Delhi,DIST-No-033,Distributor,,BrandA,1093.0,,8.2891,34449821.82,TRAIN
SALE-008235,2021-06-01,North,Delhi,DIST-No-034,Retail,SKU002,,1102.0,36623.19,5.2966,38221106.56,TRAIN
SALE-008236,2021-06-01,North,Delhi,DIST-No-035,Online,SKU003,BrandB,1019.0,38418.38,4.0804,37550928.74,TRAIN
SALE-008237,2021-06-01,North,Delhi,DIST-No-036,,SKU005,Others,1144.0,32002.58,4.3256,35027319.32,TRAIN
SALE-008238,2021-06-01,North,Delhi,DIST-No-037,Distributor,SKU001,BrandC,1043.0,39516.41,6.0232,38733121.18,TRAIN
SALE-008239,2021-06-01,North,Delhi,DIST-No-038,Online,SKU001,Others,1151.0,36866.61,3.4889,40953026.96,TRAIN
SALE-008240,2021-06-01,North,Delhi,DIST-No-039,Online,SKU002,BrandA,1005.0,36864.93,6.6816,34573762.99,TRAIN
SALE-008241,2021-06-01,South,Tamil Nadu,DIST-So-000,Retail,SKU002,BrandC,666.0,39104.19,4.0239,24995420.73,TRAIN
SALE-008242,2021-06-01,South,Tamil Nadu,DIST-So-001,Distributor,SKU005,Others,575.0,33743.94,8.1343,17824481.79,TRAIN
SALE-008243,2021-06-01,South,Tamil Nadu,DIST-So-002,Retail,SKU002,Others,597.0,33525.92,5.628,,TRAIN
SALE-008244,2021-06-01,South,Tamil Nadu,DIST-So-003,,SKU003,Others,633.0,37208.45,4.2672,22547902.46,TRAIN
SALE-008245,2021-06-01,South,Tamil Nadu,DIST-So-004,Online,SKU005,BrandA,600.0,,4.7894,21345979.55,TRAIN
SALE-008246,2021-06-01,South,Tamil Nadu,DIST-So-005,Online,SKU004,Others,626.0,36852.96,6.6115,21544684.9,TRAIN
SALE-008247,2021-06-01,South,Tamil Nadu,DIST-So-006,Retail,SKU001,Others,660.0,40413.88,3.0284,25865393.39,TRAIN
SALE-008248,2021-06-01,South,Tamil Nadu,DIST-So-007,Distributor,SKU004,BrandB,594.0,35860.75,3.567,20541462.5,TRAIN
SALE-008249,2021-06-01,South,Tamil Nadu,DIST-So-008,Retail,SKU003,BrandC,622.0,36415.23,7.7095,20904040.65,TRAIN
SALE-008250,2021-06-01,South,Tamil Nadu,DIST-So-009,Online,SKU005,BrandC,599.0,33966.29,4.1386,19503767.48,TRAIN
SALE-008251,2021-06-01,South,Tamil Nadu,DIST-So-010,Distributor,SKU003,Others,568.0,39231.37,6.5259,20829227.74,TRAIN
SALE-008252,2021-06-01,South,Tamil Nadu,DIST-So-011,Online,SKU003,Others,697.0,41815.16,7.7996,26871963.15,TRAIN
SALE-008253,2021-06-01,South,Tamil Nadu,DIST-So-012,Distributor,SKU005,BrandB,638.0,33420.13,8.156,19583024.91,TRAIN
SALE-008254,2021-06-01,South,Tamil Nadu,DIST-So-013,Online,SKU003,BrandA,670.0,34328.47,9.9303,20716103.81,TRAIN
SALE-008255,2021-06-01,South,Tamil Nadu,DIST-So-014,Retail,,Others,633.0,35998.22,6.9053,21213373.44,TRAIN
SALE-008256,2021-06-01,South,Tamil Nadu,DIST-So-015,Distributor,SKU001,BrandB,619.0,38143.42,6.5216,22070984.01,TRAIN
SALE-008257,2021-06-01,South,Tamil Nadu,DIST-So-016,Distributor,SKU003,BrandB,592.0,33113.18,,17886050.46,TRAIN
SALE-008258,2021-06-01,South,Tamil Nadu,DIST-So-017,Distributor,SKU003,BrandA,632.0,39038.35,9.1954,22403517.24,TRAIN
SALE-008259,2021-06-01,South,Tamil Nadu,DIST-So-018,Retail,SKU005,,600.0,36387.84,7.561,20181946.23,TRAIN
SALE-008260,2021-06-01,South,Tamil Nadu,DIST-So-019,Distributor,SKU003,Others,659.0,37280.71,7.8023,22651110.99,TRAIN
SALE-008261,2021-06-01,South,Tamil Nadu,DIST-So-020,Distributor,SKU005,BrandC,655.0,41753.21,8.0736,25140348.77,TRAIN
SALE-008262,2021-06-01,South,Tamil Nadu,DIST-So-021,Retail,SKU001,BrandB,579.0,39348.07,8.3949,20869967.7,TRAIN
SALE-008263,2021-06-01,South,Tamil Nadu,DIST-So-022,Retail,SKU002,BrandC,610.0,33142.7,8.8495,18427932.0,TRAIN
SALE-008264,2021-06-01,South,Tamil Nadu,DIST-So-023,Distributor,SKU004,BrandB,553.0,33921.45,9.4048,16994358.62,TRAIN
SALE-008265,2021-06-01,South,Tamil Nadu,DIST-So-024,Distributor,SKU003,BrandB,620.0,41174.99,9.8497,23014004.75,TRAIN
SALE-008266,2021-06-01,South,Tamil Nadu,DIST-So-025,Retail,SKU001,BrandB,579.0,37547.15,8.9573,19792492.25,TRAIN
SALE-008267,2021-06-01,South,Tamil Nadu,DIST-So-026,Retail,SKU002,BrandA,613.0,40257.52,8.9998,22456891.94,TRAIN
SALE-008268,2021-06-01,South,Tamil Nadu,DIST-So-027,Distributor,SKU003,BrandC,627.0,36798.05,5.9679,,TRAIN
SALE-008269,2021-06-01,South,Tamil Nadu,DIST-So-028,Distributor,SKU003,BrandB,696.0,37359.67,9.4434,23546812.69,TRAIN
SALE-008270,2021-06-01,South,Tamil Nadu,DIST-So-029,Online,SKU003,BrandA,623.0,32133.04,9.3514,18146831.31,TRAIN
SALE-008271,2021-06-01,South,Tamil Nadu,DIST-So-030,Retail,SKU004,Others,560.0,34134.45,4.6785,18220979.93,TRAIN
SALE-008272,2021-06-01,South,Tamil Nadu,DIST-So-031,Distributor,SKU001,BrandA,593.0,37013.22,3.6709,21143123.51,TRAIN
SALE-008273,2021-06-01,South,Tamil Nadu,DIST-So-032,Retail,SKU003,Others,624.0,33044.98,7.0422,19167962.02,TRAIN
SALE-008274,2021-06-01,South,Tamil Nadu,DIST-So-033,Online,SKU002,BrandB,624.0,38087.68,9.5404,21499280.65,TRAIN
SALE-008275,2021-06-01,South,Tamil Nadu,DIST-So-034,Distributor,,Others,625.0,39500.02,8.9328,22482220.9,TRAIN
SALE-008276,2021-06-01,South,Tamil Nadu,DIST-So-035,Distributor,SKU004,Others,649.0,39261.89,8.1594,23401880.36,TRAIN
SALE-008277,2021-06-01,South,Tamil Nadu,DIST-So-036,Distributor,SKU001,Others,607.0,41240.41,9.1724,22736808.88,TRAIN
SALE-008278,2021-06-01,South,Tamil Nadu,DIST-So-037,Online,SKU001,Others,593.0,37718.06,8.9361,20368100.45,TRAIN
SALE-008279,2021-06-01,South,Tamil Nadu,DIST-So-038,Retail,SKU004,Others,577.0,38087.8,9.4543,19898928.99,TRAIN
SALE-008280,2021-06-01,South,Tamil Nadu,DIST-So-039,Online,SKU004,BrandB,527.0,32980.57,9.2804,15767749.68,TRAIN
SALE-008281,2021-06-01,East,West Bengal,DIST-Ea-000,Online,,BrandA,627.0,40476.71,5.3692,24016264.3,TRAIN
SALE-008282,2021-06-01,East,West Bengal,DIST-Ea-001,Distributor,SKU005,Others,680.0,39755.42,8.3315,24781373.61,TRAIN
SALE-008283,2021-06-01,East,West Bengal,DIST-Ea-002,Distributor,SKU002,BrandC,728.0,39731.67,4.7631,27546957.4,TRAIN
SALE-008284,2021-06-01,East,West Bengal,DIST-Ea-003,Online,SKU004,BrandA,649.0,33216.05,3.2728,20851697.13,TRAIN
SALE-008285,2021-06-01,East,West Bengal,DIST-Ea-004,Online,SKU005,BrandB,631.0,41839.08,4.8964,25107789.99,TRAIN
SALE-008286,2021-06-01,East,West Bengal,DIST-Ea-005,Distributor,,BrandC,583.0,34364.47,8.2368,18384278.37,TRAIN
SALE-008287,2021-06-01,East,West Bengal,DIST-Ea-006,Retail,SKU003,BrandA,682.0,36970.95,5.3595,23862838.33,TRAIN
SALE-008288,2021-06-01,East,West Bengal,DIST-Ea-007,Online,SKU002,BrandA,652.0,37223.38,4.1412,23264584.1,TRAIN
SALE-008289,2021-06-01,East,West Bengal,DIST-Ea-008,Retail,SKU003,BrandC,632.0,34473.44,5.5948,20568274.71,TRAIN
SALE-008290,2021-06-01,East,West Bengal,DIST-Ea-009,Retail,SKU004,BrandB,569.0,39011.11,3.8299,21347181.82,TRAIN
SALE-008291,2021-06-01,East,West Bengal,DIST-Ea-010,Retail,SKU002,BrandB,618.0,33158.24,8.632,18722939.43,TRAIN
SALE-008292,2021-06-01,East,West Bengal,DIST-Ea-011,Online,SKU004,BrandA,603.0,35681.02,6.7596,20061290.55,TRAIN
SALE-008293,2021-06-01,East,West Bengal,DIST-Ea-012,Retail,SKU004,Others,614.0,34770.03,8.3146,19573738.94,TRAIN
SALE-008294,2021-06-01,East,West Bengal,DIST-Ea-013,Online,SKU003,BrandC,707.0,38875.46,5.2743,26035319.93,TRAIN
SALE-008295,2021-06-01,East,West Bengal,DIST-Ea-014,Online,,Others,618.0,34226.78,7.9059,19479875.56,TRAIN
SALE-008296,2021-06-01,East,West Bengal,DIST-Ea-015,Retail,,BrandC,596.0,33347.22,3.701,19139367.85,TRAIN
SALE-008297,2021-06-01,East,West Bengal,DIST-Ea-016,,SKU003,BrandA,675.0,32817.63,4.9969,21044983.77,TRAIN
SALE-008298,2021-06-01,East,West Bengal,DIST-Ea-017,Retail,SKU003,BrandA,646.0,32122.36,6.5564,19390520.61,TRAIN
SALE-008299,2021-06-01,East,West Bengal,DIST-Ea-018,Retail,SKU005,BrandA,599.0,39882.53,4.7313,22759356.44,TRAIN
SALE-008300,2021-06-01,East,West Bengal,DIST-Ea-019,Online,SKU001,BrandA,677.0,41461.82,4.1368,26908470.78,TRAIN
SALE-008301,2021-06-01,East,West Bengal,DIST-Ea-020,Distributor,SKU002,BrandB,622.0,36168.9,8.9193,20490477.71,TRAIN
SALE-008302,2021-06-01,East,West Bengal,DIST-Ea-021,Retail,SKU004,BrandA,577.0,36282.94,3.4073,20221927.77,TRAIN
SALE-008303,2021-06-01,East,West Bengal,DIST-Ea-022,Distributor,SKU003,BrandB,553.0,39177.95,7.5539,20028829.0,TRAIN
SALE-008304,2021-06-01,East,West Bengal,DIST-Ea-023,Retail,SKU005,Others,588.0,,6.1782,19763111.88,TRAIN
SALE-008305,2021-06-01,East,West Bengal,DIST-Ea-024,Distributor,SKU003,,537.0,39218.76,4.2968,20155552.57,TRAIN
SALE-008306,2021-06-01,East,West Bengal,DIST-Ea-025,Retail,SKU001,BrandC,669.0,34362.31,8.5289,21027739.97,TRAIN
SALE-008307,2021-06-01,East,West Bengal,DIST-Ea-026,Online,SKU005,BrandC,594.0,37507.22,7.1192,20693169.86,TRAIN
SALE-008308,2021-06-01,East,West Bengal,DIST-Ea-027,Online,SKU001,Others,587.0,33109.95,4.3578,18588576.72,TRAIN
SALE-008309,2021-06-01,East,West Bengal,DIST-Ea-028,Distributor,SKU005,BrandA,621.0,40592.52,6.8592,23478898.73,TRAIN
SALE-008310,2021-06-01,East,West Bengal,DIST-Ea-029,Retail,SKU004,BrandA,664.0,32447.41,3.0439,,TRAIN
SALE-008311,2021-06-01,East,West Bengal,DIST-Ea-030,Retail,SKU002,Others,607.0,32315.46,5.1445,18606359.8,TRAIN
SALE-008312,2021-06-01,East,West Bengal,DIST-Ea-031,Online,SKU002,Others,603.0,39255.19,7.2973,21943535.8,TRAIN
SALE-008313,2021-06-01,East,West Bengal,DIST-Ea-032,Retail,SKU005,BrandC,657.0,37206.1,6.5372,22846437.55,TRAIN
SALE-008314,2021-06-01,East,West Bengal,DIST-Ea-033,Online,SKU002,Others,549.0,38105.83,8.0696,19231936.99,TRAIN
SALE-008315,2021-06-01,East,West Bengal,DIST-Ea-034,Distributor,SKU001,BrandA,736.0,37570.89,4.9039,26296141.34,TRAIN
SALE-008316,2021-06-01,East,West Bengal,DIST-Ea-035,Retail,SKU003,BrandA,659.0,38413.18,4.8474,24087208.26,TRAIN
SALE-008317,2021-06-01,East,West Bengal,DIST-Ea-036,Distributor,SKU001,BrandC,,33243.53,6.2484,18294647.75,TRAIN
SALE-008318,2021-06-01,East,West Bengal,DIST-Ea-037,Distributor,SKU005,Others,600.0,38721.72,5.7697,21892565.96,TRAIN
SALE-008319,2021-06-01,East,West Bengal,DIST-Ea-038,Online,SKU002,Others,594.0,34376.17,4.6236,19475342.25,TRAIN
SALE-008320,2021-06-01,East,West Bengal,DIST-Ea-039,Retail,SKU003,BrandC,625.0,35261.26,8.7764,20104126.33,TRAIN
SALE-008321,2021-06-01,West,Maharashtra,DIST-We-000,Distributor,SKU003,BrandA,905.0,38831.34,5.4061,33242536.4,TRAIN
SALE-008322,2021-06-01,West,Maharashtra,DIST-We-001,Retail,SKU005,BrandA,923.0,37025.63,3.9495,32824940.45,TRAIN
SALE-008323,2021-06-01,West,Maharashtra,DIST-We-002,Retail,SKU005,BrandA,899.0,39529.58,4.7467,33850238.39,TRAIN
SALE-008324,2021-06-01,West,Maharashtra,DIST-We-003,Online,SKU005,BrandA,1023.0,38864.88,7.3041,36854748.58,TRAIN
SALE-008325,2021-06-01,West,Maharashtra,DIST-We-004,Distributor,SKU001,BrandB,930.0,34063.5,3.3032,30632624.3,TRAIN
SALE-008326,2021-06-01,West,Maharashtra,DIST-We-005,Retail,SKU003,BrandB,834.0,39818.05,6.1165,31177075.35,TRAIN
SALE-008327,2021-06-01,West,Maharashtra,DIST-We-006,Retail,SKU002,BrandA,883.0,38825.5,5.8387,32281241.41,TRAIN
SALE-008328,2021-06-01,West,Maharashtra,DIST-We-007,Online,SKU005,BrandC,810.0,32547.82,5.3356,24957060.38,TRAIN
SALE-008329,2021-06-01,West,Maharashtra,DIST-We-008,Distributor,SKU005,,,39725.62,8.4888,34317614.29,TRAIN
SALE-008330,2021-06-01,West,Maharashtra,DIST-We-009,Retail,SKU001,Others,832.0,36058.26,3.3335,29000391.92,TRAIN
SALE-008331,2021-06-01,West,Maharashtra,DIST-We-010,Online,SKU003,BrandA,857.0,40196.56,7.1042,32001177.81,TRAIN
SALE-008332,2021-06-01,West,Maharashtra,DIST-We-011,Retail,SKU001,Others,,37112.82,8.4423,30683616.16,TRAIN
SALE-008333,2021-06-01,West,Maharashtra,DIST-We-012,Retail,SKU004,BrandC,894.0,38427.21,5.1154,32596588.86,TRAIN
SALE-008334,2021-06-01,West,Maharashtra,DIST-We-013,Retail,SKU005,BrandC,802.0,35443.39,8.5736,25988503.86,TRAIN
SALE-008335,2021-06-01,West,Maharashtra,DIST-We-014,Online,SKU001,BrandA,858.0,36185.12,9.843,27990883.03,TRAIN
SALE-008336,2021-06-01,West,Maharashtra,DIST-We-015,Distributor,SKU003,BrandB,880.0,38329.71,4.3671,32257128.97,TRAIN
SALE-008337,2021-06-01,West,Maharashtra,DIST-We-016,Distributor,SKU003,Others,785.0,39855.58,4.9527,29737090.99,TRAIN
SALE-008338,2021-06-01,West,Maharashtra,DIST-We-017,Online,SKU001,Others,1001.0,37373.14,9.7659,33757032.42,TRAIN
SALE-008339,2021-06-01,West,Maharashtra,DIST-We-018,Online,SKU004,Others,855.0,34284.66,3.6814,28234253.24,TRAIN
SALE-008340,2021-06-01,West,Maharashtra,DIST-We-019,Online,SKU001,BrandA,833.0,,7.2491,27103262.18,TRAIN
SALE-008341,2021-06-01,West,Maharashtra,DIST-We-020,Online,SKU004,BrandB,829.0,35219.53,8.0112,26857944.47,TRAIN
SALE-008342,2021-06-01,West,Maharashtra,DIST-We-021,Online,SKU001,BrandA,893.0,40737.25,6.6619,33954884.29,TRAIN
SALE-008343,2021-06-01,West,Maharashtra,DIST-We-022,Distributor,SKU002,BrandA,937.0,38014.63,9.75,32146796.26,TRAIN
SALE-008344,2021-06-01,West,Maharashtra,DIST-We-023,Online,SKU001,BrandA,945.0,40601.56,5.4609,36273202.73,TRAIN
SALE-008345,2021-06-01,West,Maharashtra,DIST-We-024,Distributor,SKU004,BrandA,870.0,33703.62,5.6204,27674122.64,TRAIN
SALE-008346,2021-06-01,West,Maharashtra,DIST-We-025,Retail,SKU005,BrandB,927.0,34082.25,9.9696,28444411.48,TRAIN
SALE-008347,2021-06-01,West,Maharashtra,DIST-We-026,Online,SKU004,Others,826.0,34201.19,8.4778,25855193.18,TRAIN
SALE-008348,2021-06-01,West,Maharashtra,DIST-We-027,Distributor,,BrandB,836.0,40406.83,3.0536,32748597.39,TRAIN
SALE-008349,2021-06-01,West,Maharashtra,DIST-We-028,Online,SKU003,BrandA,926.0,35128.05,4.814,30962657.28,TRAIN
SALE-008350,2021-06-01,West,Maharashtra,DIST-We-029,Online,SKU005,BrandA,776.0,38678.46,4.454,28677638.45,TRAIN
SALE-008351,2021-06-01,West,Maharashtra,DIST-We-030,Retail,SKU002,Others,813.0,32566.19,7.3407,24532781.14,TRAIN
