Order_ID,Date,Region,State,Distributor_ID,Channel_Type,Product_SKU,Tonnage,Star_Rating,AC_Type,Units_Ordered,Units_Fulfilled,Fulfillment_Rate_%,Units_Backordered,Split_Tag
ORD-2020-08-006311,2020-08-01,East,West Bengal,DIST-Ea-030,Retail,SKU002,1.0,3.0,Window,789.0,709.0,0.8986,80.0,TRAIN
ORD-2020-08-006312,2020-08-01,East,West Bengal,DIST-Ea-031,Retail,SKU002,1.0,3.0,Window,,693.0,0.9035,74.0,TRAIN
ORD-2020-08-006313,2020-08-01,East,West Bengal,DIST-Ea-032,Online,SKU002,1.0,3.0,Window,646.0,582.0,0.9009,64.0,TRAIN
ORD-2020-08-006314,2020-08-01,East,West Bengal,DIST-Ea-033,Retail,SKU004,0.75,2.0,Portable,701.0,637.0,0.9087,64.0,TRAIN
ORD-2020-08-006315,2020-08-01,East,West Bengal,DIST-Ea-034,Online,SKU003,2.0,5.0,Cassette,803.0,740.0,0.9215,63.0,TRAIN
ORD-2020-08-006316,2020-08-01,East,West Bengal,DIST-Ea-035,Online,SKU004,0.75,2.0,Portable,765.0,680.0,0.8889,85.0,TRAIN
ORD-2020-08-006317,2020-08-01,East,West Bengal,DIST-Ea-036,Retail,SKU002,1.0,3.0,Window,778.0,682.0,0.8766,96.0,TRAIN
ORD-2020-08-006318,2020-08-01,East,West Bengal,DIST-Ea-037,Retail,SKU004,0.75,2.0,Portable,892.0,777.0,0.8711,115.0,TRAIN
ORD-2020-08-006319,2020-08-01,East,West Bengal,DIST-Ea-038,Distributor,SKU005,,4.0,Tower,777.0,776.0,0.9987,1.0,TRAIN
ORD-2020-08-006320,2020-08-01,East,West Bengal,DIST-Ea-039,Distributor,SKU004,0.75,2.0,Portable,752.0,649.0,0.863,103.0,TRAIN
ORD-2020-08-006321,2020-08-01,West,Maharashtra,DIST-We-000,Online,SKU001,1.5,5.0,Split,939.0,807.0,0.8594,132.0,TRAIN
ORD-2020-08-006322,2020-08-01,West,Maharashtra,DIST-We-001,Distributor,SKU002,1.0,3.0,Window,875.0,834.0,0.9531,41.0,TRAIN
ORD-2020-08-006323,2020-08-01,West,Maharashtra,DIST-We-002,Retail,SKU002,1.0,3.0,Window,1002.0,911.0,0.9092,91.0,TRAIN
ORD-2020-08-006324,2020-08-01,West,Maharashtra,DIST-We-003,Distributor,SKU001,1.5,5.0,Split,956.0,832.0,0.8703,124.0,TRAIN
ORD-2020-08-006325,2020-08-01,West,Maharashtra,DIST-We-004,,SKU005,3.0,4.0,Tower,805.0,799.0,0.9925,6.0,TRAIN
ORD-2020-08-006326,2020-08-01,West,Maharashtra,DIST-We-005,Online,SKU001,1.5,5.0,Split,1059.0,914.0,0.8631,145.0,TRAIN
ORD-2020-08-006327,2020-08-01,West,Maharashtra,DIST-We-006,Distributor,,1.5,5.0,Split,861.0,780.0,0.9059,81.0,TRAIN
ORD-2020-08-006328,2020-08-01,West,Maharashtra,DIST-We-007,Distributor,SKU003,2.0,5.0,Cassette,992.0,967.0,0.9748,25.0,TRAIN
ORD-2020-08-006329,2020-08-01,West,Maharashtra,DIST-We-008,Retail,SKU005,3.0,4.0,Tower,1101.0,1048.0,,53.0,TRAIN
ORD-2020-08-006330,2020-08-01,West,Maharashtra,DIST-We-009,Retail,SKU004,0.75,2.0,Portable,1096.0,961.0,0.8768,135.0,TRAIN
ORD-2020-08-006331,2020-08-01,West,Maharashtra,DIST-We-010,Online,SKU004,,2.0,Portable,1157.0,1023.0,0.8842,134.0,TRAIN
ORD-2020-08-006332,2020-08-01,West,Maharashtra,DIST-We-011,Online,SKU002,1.0,3.0,Window,794.0,690.0,0.869,104.0,TRAIN
ORD-2020-08-006333,2020-08-01,West,Maharashtra,DIST-We-012,Online,SKU005,3.0,4.0,Tower,1030.0,898.0,0.8718,132.0,TRAIN
ORD-2020-08-006334,2020-08-01,West,Maharashtra,DIST-We-013,Retail,SKU003,2.0,5.0,Cassette,875.0,789.0,0.9017,86.0,TRAIN
ORD-2020-08-006335,2020-08-01,West,Maharashtra,DIST-We-014,Online,SKU001,1.5,5.0,Split,787.0,697.0,0.8856,90.0,TRAIN
ORD-2020-08-006336,2020-08-01,West,Maharashtra,DIST-We-015,Online,SKU004,0.75,2.0,Portable,920.0,780.0,0.8478,140.0,TRAIN
ORD-2020-08-006337,2020-08-01,West,Maharashtra,DIST-We-016,Online,,1.5,5.0,Split,810.0,777.0,0.9593,33.0,TRAIN
ORD-2020-08-006338,2020-08-01,West,Maharashtra,DIST-We-017,Distributor,SKU002,1.0,3.0,Window,1157.0,1023.0,0.8842,134.0,TRAIN
ORD-2020-08-006339,2020-08-01,West,Maharashtra,DIST-We-018,Online,SKU005,3.0,4.0,Tower,901.0,755.0,0.838,146.0,TRAIN
ORD-2020-08-006340,2020-08-01,West,Maharashtra,DIST-We-019,Online,SKU002,1.0,3.0,Window,1010.0,840.0,0.8317,170.0,TRAIN
ORD-2020-08-006341,2020-08-01,West,Maharashtra,DIST-We-020,Distributor,SKU005,3.0,4.0,Tower,907.0,846.0,0.9327,61.0,TRAIN
ORD-2020-08-006342,2020-08-01,West,Maharashtra,DIST-We-021,Retail,SKU001,1.5,5.0,Split,819.0,744.0,0.9084,75.0,TRAIN
ORD-2020-08-006343,2020-08-01,West,Maharashtra,DIST-We-022,Distributor,SKU005,3.0,4.0,Tower,961.0,839.0,0.873,122.0,TRAIN
ORD-2020-08-006344,2020-08-01,West,Maharashtra,DIST-We-023,Online,SKU001,1.5,5.0,Split,1010.0,850.0,0.8416,160.0,TRAIN
ORD-2020-08-006345,2020-08-01,West,Maharashtra,DIST-We-024,Distributor,SKU002,1.0,3.0,Window,1040.0,1022.0,0.9827,18.0,TRAIN
ORD-2020-08-006346,2020-08-01,West,Maharashtra,DIST-We-025,Online,SKU002,1.0,3.0,Window,,1082.0,0.9575,48.0,TRAIN
ORD-2020-08-006347,2020-08-01,West,Maharashtra,DIST-We-026,Online,SKU003,2.0,5.0,Cassette,841.0,839.0,0.9976,2.0,TRAIN
ORD-2020-08-006348,2020-08-01,West,Maharashtra,DIST-We-027,Retail,SKU001,1.5,5.0,Split,1068.0,1066.0,0.9981,2.0,TRAIN
ORD-2020-08-006349,2020-08-01,West,Maharashtra,DIST-We-028,Distributor,SKU002,1.0,3.0,Window,941.0,851.0,0.9044,90.0,TRAIN
ORD-2020-08-006350,2020-08-01,West,Maharashtra,DIST-We-029,Distributor,SKU002,1.0,3.0,Window,946.0,,0.9958,4.0,TRAIN
ORD-2020-08-006351,2020-08-01,West,Maharashtra,DIST-We-030,Online,SKU005,,4.0,Tower,906.0,774.0,0.8543,132.0,TRAIN
ORD-2020-08-006352,2020-08-01,West,Maharashtra,DIST-We-031,Online,SKU003,2.0,5.0,Cassette,1092.0,944.0,0.8645,,TRAIN
ORD-2020-08-006353,2020-08-01,West,Maharashtra,DIST-We-032,Online,SKU001,1.5,5.0,Split,874.0,728.0,,146.0,TRAIN
ORD-2020-08-006354,2020-08-01,West,Maharashtra,DIST-We-033,Distributor,SKU004,0.75,2.0,Portable,921.0,911.0,0.9891,10.0,TRAIN
ORD-2020-08-006355,2020-08-01,West,Maharashtra,DIST-We-034,Online,SKU005,3.0,4.0,Tower,1015.0,1005.0,0.9901,10.0,TRAIN
ORD-2020-08-006356,2020-08-01,West,Maharashtra,DIST-We-035,Online,SKU005,3.0,4.0,Tower,993.0,911.0,0.9174,82.0,TRAIN
ORD-2020-08-006357,2020-08-01,West,Maharashtra,DIST-We-036,Online,SKU004,0.75,2.0,Portable,805.0,789.0,0.9801,16.0,TRAIN
ORD-2020-08-006358,2020-08-01,West,Maharashtra,DIST-We-037,Retail,SKU003,2.0,5.0,Cassette,936.0,893.0,0.9541,43.0,TRAIN
ORD-2020-08-006359,2020-08-01,West,Maharashtra,DIST-We-038,Retail,SKU003,2.0,5.0,Cassette,895.0,778.0,0.8693,117.0,TRAIN
ORD-2020-08-006360,2020-08-01,West,Maharashtra,DIST-We-039,Distributor,SKU001,1.5,5.0,Split,882.0,726.0,0.8231,156.0,TRAIN
ORD-2020-08-006361,2020-08-01,Central,Madhya Pradesh,DIST-Ce-000,Retail,SKU001,1.5,5.0,Split,838.0,758.0,0.9045,80.0,TRAIN
ORD-2020-08-006362,2020-08-01,Central,Madhya Pradesh,DIST-Ce-001,Distributor,SKU002,1.0,3.0,,780.0,720.0,0.9231,60.0,TRAIN
ORD-2020-08-006363,2020-08-01,Central,Madhya Pradesh,DIST-Ce-002,Retail,SKU001,1.5,5.0,Split,751.0,657.0,0.8748,94.0,TRAIN
ORD-2020-08-006364,2020-08-01,Central,Madhya Pradesh,DIST-Ce-003,Distributor,SKU004,0.75,2.0,Portable,919.0,880.0,0.9576,39.0,TRAIN
ORD-2020-08-006365,2020-08-01,Central,Madhya Pradesh,DIST-Ce-004,Online,SKU002,1.0,3.0,Window,,832.0,0.9234,69.0,TRAIN
ORD-2020-08-006366,2020-08-01,Central,Madhya Pradesh,DIST-Ce-005,Distributor,SKU003,2.0,5.0,Cassette,829.0,734.0,0.8854,95.0,TRAIN
ORD-2020-08-006367,2020-08-01,Central,Madhya Pradesh,DIST-Ce-006,Retail,SKU001,1.5,5.0,Split,771.0,682.0,0.8846,89.0,TRAIN
ORD-2020-08-006368,2020-08-01,Central,Madhya Pradesh,DIST-Ce-007,Distributor,SKU003,2.0,5.0,Cassette,795.0,676.0,0.8503,119.0,TRAIN
ORD-2020-08-006369,2020-08-01,Central,Madhya Pradesh,DIST-Ce-008,Distributor,SKU003,2.0,5.0,Cassette,880.0,800.0,0.9091,80.0,TRAIN
ORD-2020-08-006370,2020-08-01,Central,Madhya Pradesh,DIST-Ce-009,Distributor,SKU005,3.0,4.0,Tower,765.0,706.0,0.9229,59.0,TRAIN
ORD-2020-08-006371,2020-08-01,Central,Madhya Pradesh,DIST-Ce-010,Online,SKU003,2.0,5.0,Cassette,874.0,725.0,0.8295,149.0,TRAIN
ORD-2020-08-006372,2020-08-01,Central,Madhya Pradesh,DIST-Ce-011,Retail,SKU001,1.5,5.0,Split,924.0,786.0,0.8506,138.0,TRAIN
ORD-2020-08-006373,2020-08-01,Central,Madhya Pradesh,DIST-Ce-012,Online,SKU004,0.75,2.0,Portable,867.0,829.0,0.9562,38.0,TRAIN
ORD-2020-08-006374,2020-08-01,Central,Madhya Pradesh,DIST-Ce-013,Retail,SKU004,0.75,2.0,Portable,807.0,712.0,0.8823,95.0,TRAIN
ORD-2020-08-006375,2020-08-01,Central,Madhya Pradesh,DIST-Ce-014,Distributor,SKU005,3.0,4.0,Tower,1001.0,841.0,0.8402,160.0,TRAIN
ORD-2020-08-006376,2020-08-01,Central,Madhya Pradesh,DIST-Ce-015,Online,SKU004,0.75,,Portable,954.0,920.0,0.9644,34.0,TRAIN
ORD-2020-08-006377,2020-08-01,Central,Madhya Pradesh,DIST-Ce-016,Distributor,SKU002,1.0,3.0,Window,789.0,657.0,0.8327,132.0,TRAIN
ORD-2020-08-006378,2020-08-01,Central,Madhya Pradesh,DIST-Ce-017,Online,SKU005,3.0,4.0,Tower,872.0,840.0,0.9633,32.0,TRAIN
ORD-2020-08-006379,2020-08-01,Central,Madhya Pradesh,DIST-Ce-018,Distributor,SKU004,0.75,2.0,Portable,732.0,676.0,0.9235,56.0,TRAIN
ORD-2020-08-006380,2020-08-01,Central,Madhya Pradesh,DIST-Ce-019,Distributor,SKU002,1.0,3.0,Window,885.0,774.0,0.8746,111.0,TRAIN
ORD-2020-08-006381,2020-08-01,Central,Madhya Pradesh,DIST-Ce-020,Online,,,3.0,Window,960.0,810.0,0.8438,150.0,TRAIN
ORD-2020-08-006382,2020-08-01,Central,Madhya Pradesh,DIST-Ce-021,Retail,SKU001,1.5,5.0,Split,873.0,815.0,0.9336,58.0,TRAIN
ORD-2020-08-006383,2020-08-01,Central,Madhya Pradesh,DIST-Ce-022,Online,SKU004,0.75,,Portable,798.0,683.0,0.8559,115.0,TRAIN
ORD-2020-08-006384,2020-08-01,Central,Madhya Pradesh,DIST-Ce-023,Retail,SKU004,0.75,2.0,Portable,779.0,714.0,0.9166,65.0,TRAIN
ORD-2020-08-006385,2020-08-01,Central,Madhya Pradesh,DIST-Ce-024,Distributor,SKU001,1.5,5.0,Split,846.0,741.0,0.8759,105.0,TRAIN
ORD-2020-08-006386,2020-08-01,Central,Madhya Pradesh,DIST-Ce-025,Retail,SKU005,3.0,4.0,Tower,1018.0,871.0,0.8556,147.0,TRAIN
ORD-2020-08-006387,2020-08-01,Central,Madhya Pradesh,DIST-Ce-026,Online,SKU004,0.75,2.0,Portable,804.0,746.0,0.9279,58.0,TRAIN
ORD-2020-08-006388,2020-08-01,Central,Madhya Pradesh,DIST-Ce-027,Distributor,SKU001,1.5,5.0,Split,946.0,798.0,0.8436,148.0,TRAIN
ORD-2020-08-006389,2020-08-01,Central,Madhya Pradesh,DIST-Ce-028,Distributor,SKU005,3.0,4.0,Tower,667.0,642.0,0.9625,25.0,TRAIN
ORD-2020-08-006390,2020-08-01,Central,Madhya Pradesh,DIST-Ce-029,Online,SKU005,3.0,4.0,Tower,901.0,743.0,0.8246,158.0,TRAIN
ORD-2020-08-006391,2020-08-01,Central,Madhya Pradesh,DIST-Ce-030,Retail,SKU004,0.75,2.0,Portable,916.0,762.0,,154.0,TRAIN
ORD-2020-08-006392,2020-08-01,Central,Madhya Pradesh,DIST-Ce-031,Online,SKU003,2.0,5.0,Cassette,954.0,825.0,0.8648,129.0,TRAIN
ORD-2020-08-006393,2020-08-01,Central,Madhya Pradesh,DIST-Ce-032,Retail,SKU001,1.5,5.0,Split,806.0,663.0,0.8226,143.0,TRAIN
ORD-2020-08-006394,2020-08-01,Central,Madhya Pradesh,DIST-Ce-033,,SKU003,2.0,5.0,Cassette,906.0,835.0,0.9216,71.0,TRAIN
ORD-2020-08-006395,2020-08-01,Central,Madhya Pradesh,DIST-Ce-034,Distributor,,0.75,2.0,Portable,887.0,773.0,0.8715,114.0,TRAIN
ORD-2020-08-006396,2020-08-01,Central,Madhya Pradesh,DIST-Ce-035,Retail,,0.75,2.0,Portable,972.0,911.0,0.9372,61.0,TRAIN
ORD-2020-08-006397,2020-08-01,Central,Madhya Pradesh,DIST-Ce-036,Distributor,SKU003,2.0,5.0,Cassette,923.0,766.0,0.8299,157.0,TRAIN
ORD-2020-08-006398,2020-08-01,Central,Madhya Pradesh,DIST-Ce-037,Retail,SKU003,2.0,5.0,Cassette,,722.0,,107.0,TRAIN
ORD-2020-08-006399,2020-08-01,Central,Madhya Pradesh,DIST-Ce-038,Online,SKU001,1.5,5.0,Split,878.0,852.0,0.9704,26.0,TRAIN
ORD-2020-08-006400,2020-08-01,Central,Madhya Pradesh,DIST-Ce-039,Distributor,SKU004,0.75,2.0,Portable,944.0,937.0,0.9926,7.0,TRAIN
ORD-2020-09-006401,2020-09-01,North,Delhi,DIST-No-000,Online,SKU002,1.0,3.0,,968.0,809.0,0.8357,159.0,TRAIN
ORD-2020-09-006402,2020-09-01,North,Delhi,DIST-No-001,Retail,SKU002,1.0,3.0,Window,956.0,864.0,0.9038,92.0,TRAIN
ORD-2020-09-006403,2020-09-01,North,Delhi,DIST-No-002,Online,SKU003,2.0,5.0,Cassette,1248.0,1245.0,0.9976,3.0,TRAIN
ORD-2020-09-006404,2020-09-01,North,Delhi,DIST-No-003,Distributor,SKU001,1.5,5.0,Split,1036.0,878.0,0.8475,158.0,TRAIN
ORD-2020-09-006405,2020-09-01,North,Delhi,DIST-No-004,Online,SKU002,1.0,3.0,Window,1007.0,910.0,0.9037,97.0,TRAIN
ORD-2020-09-006406,2020-09-01,North,Delhi,DIST-No-005,Distributor,SKU004,0.75,2.0,Portable,1182.0,1093.0,0.9247,89.0,TRAIN
ORD-2020-09-006407,2020-09-01,North,Delhi,DIST-No-006,Online,SKU004,0.75,2.0,Portable,852.0,839.0,0.9847,13.0,TRAIN
ORD-2020-09-006408,2020-09-01,North,Delhi,DIST-No-007,Online,SKU001,1.5,5.0,Split,1018.0,967.0,0.9499,51.0,TRAIN
ORD-2020-09-006409,2020-09-01,North,Delhi,DIST-No-008,Online,SKU001,1.5,5.0,Split,1129.0,1024.0,0.907,105.0,TRAIN
ORD-2020-09-006410,2020-09-01,North,Delhi,DIST-No-009,Distributor,SKU004,0.75,2.0,Portable,1191.0,1085.0,0.911,106.0,TRAIN
ORD-2020-09-006411,2020-09-01,North,Delhi,DIST-No-010,Distributor,SKU005,3.0,4.0,Tower,1200.0,1178.0,0.9817,22.0,TRAIN
ORD-2020-09-006412,2020-09-01,North,Delhi,DIST-No-011,Online,SKU003,2.0,5.0,Cassette,1093.0,902.0,0.8253,,TRAIN
ORD-2020-09-006413,2020-09-01,North,Delhi,DIST-No-012,Retail,SKU002,1.0,3.0,Window,1107.0,958.0,0.8654,149.0,TRAIN
ORD-2020-09-006414,2020-09-01,North,Delhi,DIST-No-013,Distributor,SKU004,0.75,2.0,,976.0,951.0,0.9744,25.0,TRAIN
ORD-2020-09-006415,2020-09-01,North,Delhi,DIST-No-014,Distributor,SKU001,1.5,5.0,Split,940.0,928.0,0.9872,12.0,TRAIN
ORD-2020-09-006416,2020-09-01,North,Delhi,DIST-No-015,Online,,3.0,4.0,Tower,992.0,985.0,0.9929,7.0,TRAIN
ORD-2020-09-006417,2020-09-01,North,Delhi,DIST-No-016,Online,SKU002,1.0,3.0,Window,1089.0,1043.0,0.9578,46.0,TRAIN
ORD-2020-09-006418,2020-09-01,North,Delhi,DIST-No-017,Online,SKU002,1.0,3.0,Window,,766.0,0.8326,154.0,TRAIN
ORD-2020-09-006419,2020-09-01,North,Delhi,DIST-No-018,Online,SKU003,2.0,5.0,Cassette,981.0,869.0,0.8858,112.0,TRAIN
ORD-2020-09-006420,2020-09-01,North,Delhi,DIST-No-019,Online,SKU005,3.0,,Tower,944.0,789.0,0.8358,155.0,TRAIN
ORD-2020-09-006421,2020-09-01,North,Delhi,DIST-No-020,Distributor,SKU003,2.0,5.0,Cassette,809.0,681.0,0.8418,128.0,TRAIN
ORD-2020-09-006422,2020-09-01,North,Delhi,DIST-No-021,Online,SKU004,0.75,2.0,Portable,1032.0,858.0,0.8314,174.0,TRAIN
ORD-2020-09-006423,2020-09-01,North,Delhi,DIST-No-022,Online,SKU003,2.0,5.0,Cassette,1173.0,971.0,0.8278,202.0,TRAIN
ORD-2020-09-006424,2020-09-01,North,Delhi,DIST-No-023,Retail,SKU004,0.75,2.0,Portable,1341.0,1181.0,0.8807,,TRAIN
ORD-2020-09-006425,2020-09-01,North,Delhi,DIST-No-024,Distributor,SKU003,2.0,5.0,Cassette,1068.0,892.0,0.8352,176.0,TRAIN
ORD-2020-09-006426,2020-09-01,North,Delhi,DIST-No-025,Distributor,,0.75,2.0,Portable,1058.0,875.0,0.827,183.0,TRAIN
ORD-2020-09-006427,2020-09-01,North,Delhi,DIST-No-026,Retail,SKU002,1.0,3.0,Window,903.0,899.0,0.9956,4.0,TRAIN
ORD-2020-09-006428,2020-09-01,North,Delhi,DIST-No-027,Retail,SKU001,1.5,5.0,Split,1133.0,,0.8305,192.0,TRAIN
ORD-2020-09-006429,2020-09-01,North,Delhi,DIST-No-028,Retail,SKU001,1.5,5.0,Split,821.0,749.0,0.9123,,TRAIN
ORD-2020-09-006430,2020-09-01,North,Delhi,DIST-No-029,Online,SKU002,1.0,3.0,Window,972.0,830.0,0.8539,142.0,TRAIN
ORD-2020-09-006431,2020-09-01,North,Delhi,DIST-No-030,Retail,SKU003,2.0,5.0,Cassette,909.0,851.0,0.9362,58.0,TRAIN
ORD-2020-09-006432,2020-09-01,North,Delhi,DIST-No-031,Distributor,SKU001,1.5,5.0,Split,1129.0,1053.0,0.9327,76.0,TRAIN
ORD-2020-09-006433,2020-09-01,North,Delhi,DIST-No-032,Retail,SKU003,2.0,5.0,Cassette,917.0,776.0,0.8462,141.0,TRAIN
ORD-2020-09-006434,2020-09-01,North,Delhi,DIST-No-033,Online,SKU003,2.0,5.0,Cassette,1149.0,998.0,0.8686,151.0,TRAIN
ORD-2020-09-006435,2020-09-01,North,Delhi,DIST-No-034,Retail,SKU002,1.0,3.0,Window,1020.0,1008.0,0.9882,12.0,TRAIN
ORD-2020-09-006436,2020-09-01,North,Delhi,DIST-No-035,Online,SKU001,1.5,5.0,Split,996.0,949.0,0.9528,47.0,TRAIN
ORD-2020-09-006437,2020-09-01,North,Delhi,DIST-No-036,Retail,SKU001,1.5,5.0,,1098.0,1006.0,0.9162,92.0,TRAIN
ORD-2020-09-006438,2020-09-01,North,Delhi,DIST-No-037,Online,SKU001,1.5,,Split,1023.0,890.0,0.87,133.0,TRAIN
ORD-2020-09-006439,2020-09-01,North,Delhi,DIST-No-038,Distributor,SKU005,3.0,4.0,Tower,1220.0,1189.0,0.9746,31.0,TRAIN
ORD-2020-09-006440,2020-09-01,North,Delhi,DIST-No-039,Distributor,SKU001,1.5,5.0,Split,1078.0,924.0,0.8571,154.0,TRAIN
ORD-2020-09-006441,2020-09-01,South,Tamil Nadu,DIST-So-000,Retail,SKU004,0.75,2.0,Portable,801.0,796.0,0.9938,5.0,TRAIN
ORD-2020-09-006442,2020-09-01,South,Tamil Nadu,DIST-So-001,Retail,SKU001,1.5,5.0,Split,663.0,565.0,0.8522,98.0,TRAIN
ORD-2020-09-006443,2020-09-01,South,Tamil Nadu,DIST-So-002,Retail,SKU003,2.0,5.0,Cassette,749.0,689.0,0.9199,60.0,TRAIN
ORD-2020-09-006444,2020-09-01,South,Tamil Nadu,DIST-So-003,Online,SKU001,1.5,5.0,Split,870.0,806.0,0.9264,64.0,TRAIN
ORD-2020-09-006445,2020-09-01,South,Tamil Nadu,DIST-So-004,Distributor,,1.0,,Window,670.0,554.0,0.8269,116.0,TRAIN
ORD-2020-09-006446,2020-09-01,South,Tamil Nadu,DIST-So-005,Retail,SKU005,3.0,4.0,Tower,683.0,586.0,0.858,97.0,TRAIN
ORD-2020-09-006447,2020-09-01,South,Tamil Nadu,DIST-So-006,Online,SKU004,0.75,2.0,Portable,765.0,698.0,0.9124,67.0,TRAIN
ORD-2020-09-006448,2020-09-01,South,Tamil Nadu,DIST-So-007,Online,SKU001,1.5,5.0,Split,784.0,711.0,0.9069,73.0,TRAIN
ORD-2020-09-006449,2020-09-01,South,Tamil Nadu,DIST-So-008,Retail,SKU004,0.75,2.0,Portable,677.0,605.0,0.8936,72.0,TRAIN
ORD-2020-09-006450,2020-09-01,South,Tamil Nadu,DIST-So-009,Distributor,SKU004,0.75,2.0,Portable,714.0,681.0,0.9538,33.0,TRAIN
ORD-2020-09-006451,2020-09-01,South,Tamil Nadu,DIST-So-010,Distributor,SKU003,2.0,5.0,Cassette,684.0,662.0,0.9678,22.0,TRAIN
ORD-2020-09-006452,2020-09-01,South,Tamil Nadu,DIST-So-011,Online,SKU001,1.5,5.0,Split,695.0,672.0,0.9669,23.0,TRAIN
ORD-2020-09-006453,2020-09-01,South,Tamil Nadu,DIST-So-012,Retail,SKU004,0.75,2.0,Portable,716.0,606.0,0.8464,110.0,TRAIN
ORD-2020-09-006454,2020-09-01,South,Tamil Nadu,DIST-So-013,Distributor,SKU001,1.5,5.0,Split,715.0,661.0,0.9245,54.0,TRAIN
ORD-2020-09-006455,2020-09-01,South,Tamil Nadu,DIST-So-014,,SKU002,1.0,3.0,Window,681.0,600.0,0.8811,81.0,TRAIN
ORD-2020-09-006456,2020-09-01,South,Tamil Nadu,DIST-So-015,Retail,SKU004,0.75,2.0,Portable,693.0,658.0,0.9495,35.0,TRAIN
ORD-2020-09-006457,2020-09-01,South,Tamil Nadu,DIST-So-016,Online,SKU003,2.0,5.0,Cassette,620.0,607.0,0.979,13.0,TRAIN
ORD-2020-09-006458,2020-09-01,South,Tamil Nadu,DIST-So-017,Online,SKU004,0.75,2.0,Portable,665.0,591.0,0.8887,74.0,TRAIN
ORD-2020-09-006459,2020-09-01,South,Tamil Nadu,DIST-So-018,Distributor,SKU004,0.75,2.0,Portable,661.0,637.0,0.9637,24.0,TRAIN
ORD-2020-09-006460,2020-09-01,South,Tamil Nadu,DIST-So-019,Retail,SKU001,1.5,5.0,Split,825.0,787.0,0.9539,38.0,TRAIN
ORD-2020-09-006461,2020-09-01,South,Tamil Nadu,DIST-So-020,Distributor,SKU004,,2.0,Portable,747.0,678.0,0.9076,69.0,TRAIN
ORD-2020-09-006462,2020-09-01,South,Tamil Nadu,DIST-So-021,Retail,SKU005,3.0,4.0,Tower,763.0,656.0,0.8598,107.0,TRAIN
ORD-2020-09-006463,2020-09-01,South,Tamil Nadu,DIST-So-022,Retail,SKU002,1.0,3.0,Window,675.0,587.0,0.8696,88.0,TRAIN
ORD-2020-09-006464,2020-09-01,South,Tamil Nadu,DIST-So-023,Distributor,SKU005,3.0,4.0,Tower,634.0,553.0,0.8722,81.0,TRAIN
ORD-2020-09-006465,2020-09-01,South,Tamil Nadu,DIST-So-024,Distributor,SKU002,1.0,3.0,Window,717.0,597.0,0.8326,120.0,TRAIN
ORD-2020-09-006466,2020-09-01,South,Tamil Nadu,DIST-So-025,Online,SKU004,0.75,2.0,Portable,786.0,719.0,0.9148,67.0,TRAIN
ORD-2020-09-006467,2020-09-01,South,Tamil Nadu,DIST-So-026,Online,SKU003,2.0,5.0,Cassette,564.0,475.0,0.8422,89.0,TRAIN
ORD-2020-09-006468,2020-09-01,South,Tamil Nadu,DIST-So-027,Retail,SKU002,1.0,3.0,Window,660.0,600.0,0.9091,60.0,TRAIN
ORD-2020-09-006469,2020-09-01,South,Tamil Nadu,DIST-So-028,Distributor,SKU003,2.0,5.0,Cassette,774.0,702.0,0.907,,TRAIN
ORD-2020-09-006470,2020-09-01,South,Tamil Nadu,DIST-So-029,Online,SKU001,1.5,5.0,Split,766.0,642.0,0.8381,124.0,TRAIN
ORD-2020-09-006471,2020-09-01,South,Tamil Nadu,DIST-So-030,Distributor,SKU004,0.75,,Portable,685.0,652.0,0.9518,33.0,TRAIN
ORD-2020-09-006472,2020-09-01,South,Tamil Nadu,DIST-So-031,Online,SKU004,0.75,2.0,Portable,617.0,608.0,0.9854,9.0,TRAIN
ORD-2020-09-006473,2020-09-01,South,Tamil Nadu,DIST-So-032,Distributor,SKU001,1.5,5.0,Split,700.0,585.0,0.8357,115.0,TRAIN
ORD-2020-09-006474,2020-09-01,South,Tamil Nadu,DIST-So-033,Retail,SKU005,3.0,4.0,Tower,672.0,,0.8497,101.0,TRAIN
ORD-2020-09-006475,2020-09-01,South,Tamil Nadu,DIST-So-034,Distributor,SKU003,2.0,5.0,Cassette,588.0,562.0,0.9558,26.0,TRAIN
ORD-2020-09-006476,2020-09-01,South,Tamil Nadu,DIST-So-035,,SKU002,1.0,3.0,Window,748.0,747.0,0.9987,1.0,TRAIN
ORD-2020-09-006477,2020-09-01,South,Tamil Nadu,DIST-So-036,Retail,SKU001,1.5,5.0,Split,668.0,564.0,0.8443,104.0,TRAIN
ORD-2020-09-006478,2020-09-01,South,Tamil Nadu,DIST-So-037,Online,SKU004,0.75,2.0,Portable,592.0,500.0,0.8446,92.0,TRAIN
ORD-2020-09-006479,2020-09-01,South,Tamil Nadu,DIST-So-038,Retail,SKU002,1.0,3.0,Window,789.0,747.0,0.9468,42.0,TRAIN
ORD-2020-09-006480,2020-09-01,South,Tamil Nadu,DIST-So-039,Online,SKU005,3.0,4.0,Tower,783.0,762.0,0.9732,21.0,TRAIN
ORD-2020-09-006481,2020-09-01,East,West Bengal,DIST-Ea-000,Retail,SKU002,1.0,3.0,Window,566.0,468.0,0.8269,98.0,TRAIN
ORD-2020-09-006482,2020-09-01,East,West Bengal,DIST-Ea-001,Retail,SKU005,3.0,4.0,Tower,498.0,444.0,0.8916,54.0,TRAIN
